Honda,Mobilio,Japan,2001,2008,Mini MPV
Honda,Mobilio,Japan,2014,present,Mini MPV
Honda,Odyssey,Japan,1994,present,Large MPV
Honda,Partner,Japan,1996,2010,Large MPV
Honda,Pilot,Japan,2003,present,Mid-Size SUV
Honda,Prelude,Japan,1979,2001,Sports Car
Honda,Ridgeline,Japan,2006,2014,Mid-Size Pickup Truck
Honda,Ridgeline,Japan,2017,present,Mid-Size Pickup Truck
Honda,S2000,Japan,2000,2009,Sports Car
Honda,Stepwgn,Japan,1996,present,Large MPV
Honda,Stream,Japan,2000,2014,Compact MPV
Honda,Torneo,Japan,1997,2002,Mid-Size Car
Hongqi,E-HS9,China,2020,present,Full-Size Luxury SUV
Hummer,H1,United States,1992,2006,Full-Size SUV
Hummer,H2,United States,2003,2009,Mid-Size SUV
Hummer,H3,United States,2006,2010,Mid-Size SUV
Hyundai,Accent,South Korea,1994,present,Subcompact Car
Hyundai,Atos,South Korea,1998,2014,Supermini
Hyundai,Bayon,South Korea,2021,present,Mid-Size SUV
Hyundai,Coupe,South Korea,1996,2008,Sports Car
Hyundai,Elantra,South Korea,1990,present,Compact Car
Hyundai,Equus,South Korea,1999,2016,Full-Size Luxury Car
Hyundai,Galloper,South Korea,1991,2004,Mid-Size SUV
Hyundai,Genesis,South Korea,2008,2016,Mid-Size Luxury Car
Hyundai,Getz,South Korea,2002,2011,Supermini
Hyundai,Grace,South Korea,1986,2003,Large MPV
Hyundai,Grandeur,South Korea,1986,present,Full-Size Car
Hyundai,H350,South Korea,2014,present,Large MPV
Hyundai,i10,South Korea,2007,present,Supermini
Hyundai,i20,South Korea,2008,present,Subcompact Car
Hyundai,i30,South Korea,2007,present,Compact Car
Hyundai,i40,South Korea,2011,2019,Mid-Size Car
Hyundai,Ioniq,South Korea,2017,present,Compact Car
Hyundai,Ioniq 5,South Korea,2022,present,Compact SUV
Hyundai,ix20,South Korea,2011,2019,Mini MPV
Hyundai,Kona,South Korea,2018,present,Mini SUV
Hyundai,Matrix,South Korea,2001,2010,Mini MPV
Hyundai,Palisade,South Korea,2020,present,Mid-Size SUV
Hyundai,Pony,South Korea,1975,1990,Subcompact Car
Hyundai,Santa Fe,South Korea,2000,2006,Compact SUV
Hyundai,Santa Fe,South Korea,2005,present,Mid-Size SUV
Hyundai,Sonata,South Korea,1985,present,Mid-Size Car
Hyundai,Starex,South Korea,1997,present,Large MPV
Hyundai,Staria,South Korea,2022,present,Large MPV
Hyundai,Terracan,South Korea,2001,2011,Mid-Size SUV
Hyundai,Trajet,South Korea,1999,2008,Large MPV
Hyundai,Tucson,South Korea,2005,present,Compact SUV
Hyundai,Veloster,South Korea,2012,present,Sports Car
Hyundai,Venue,South Korea,2020,present,Mini SUV
Hyundai,Veracruz,South Korea,2007,2015,Mid-Size SUV
Infiniti,EX,Japan,2007,2013,Compact Luxury SUV
Infiniti,FX,Japan,2003,2013,Compact Luxury SUV
Infiniti,I-series,Japan,1994,2001,Mid-Size Luxury Car
Infiniti,G Line,Japan,1991,1996,Compact Executive Car
Infiniti,G Line,Japan,1999,2016,Compact Executive Car
Infiniti,JX,Japan,2013,2013,Mid-Size Luxury SUV
Infiniti,M,Japan,1989,1992,Mid-Size Luxury Car
Infiniti,M,Japan,2002,2013,Mid-Size Luxury Car
Infiniti,Q30,Japan,2016,2019,Subcompact Executive Car
Infiniti,Q70,Japan,2013,2019,Mid-Size Luxury Car
Infiniti,QX30,Japan,2017,2019,Mini Luxury SUV
Infiniti,QX4,Japan,1997,2003,Mid-Size Luxury SUV
Infiniti,QX50,Japan,2013,present,Compact Luxury SUV
Infiniti,QX56,Japan,2004,2013,Full-Size Luxury SUV
Infiniti,QX60,Japan,2014,present,Compact Luxury SUV
Infiniti,QX70,Japan,2014,present,Compact Luxury SUV
Infiniti,QX80/QX56,Japan,2014,present,Full-Size Luxury SUV
Iran Khodro,Samand,Iran,2002,present,Full-Size Car
Isuzu,D-Max,Japan,2002,2011,Compact Pickup Truck
Isuzu,D-Max,Japan,2011,present,Mid-Size Pickup Truck
Isuzu,Rodeo,Japan,1989,2004,Mid-Size SUV
Isuzu,Trooper,Japan,1981,2007,Full-Size SUV
Iveco,Daily,Italy,1978,present,Van
IZH,2125,Russia,1973,1997,Compact Car
IZH,2126,Russia,1990,2005,Compact Car
IZH,Moskvitch-412,Russia,1967,1982,Compact Car
JAC,J7,China,2008,2012,Mid-Size Car
Jaguar,E-Pace,United Kingdom,2017,present,Mini Luxury SUV
Jaguar,E-Type,United Kingdom,1961,1974,Sports Car
Jaguar,F-Pace,United Kingdom,2014,present,Sports Car
Jaguar,F-Type,United Kingdom,2016,present,Compact Luxury SUV
Jaguar,I-Pace,United Kingdom,2018,present,Compact Luxury SUV
Jaguar,Mark-series,United Kingdom,1955,1967,Mid-Size Luxury Car
Jaguar,S-Type,United Kingdom,1963,1968,Sports Car
Jaguar,S-Type,United Kingdom,1999,2008,Mid-Size Luxury Car
Jaguar,X-Type,United Kingdom,2002,2009,Compact Executive Car
Jaguar,XE,United Kingdom,2015,present,Compact Executive Car
Jaguar,XF,United Kingdom,2015,present,Compact Executive Car
Jaguar,XJ,United Kingdom,1968,2003,Mid-Size Luxury Car
Jaguar,XJ,United Kingdom,2003,2019,Full-Size Luxury Car
Jaguar,XJS,United Kingdom,1975,1996,Sports Car
Jaguar,XK,United Kingdom,1997,2015,Sports Car
Jaguar,XK120,United Kingdom,1948,1954,Sports Car
Jeep,Cherokee,United States,1974,1983,Full-Size SUV
Jeep,Cherokee,United States,1984,present,Compact SUV
Jeep,CJ,United States,1944,1986,Compact SUV
Jeep,Commander,United States,2006,2010,Mid-Size SUV
Jeep,Compass,United States,2007,present,Compact SUV
Jeep,Gladiator,United States,1962,1988,Full-Size Pickup Truck
Jeep,Gladiator,United States,2020,present,Mid-Size Pickup Truck
Jeep,Grand Cherokee,United States,1993,present,Mid-Size SUV
Jeep,Liberty,United States,2002,2012,Compact SUV
Jeep,Patriot,United States,2007,2017,Compact SUV
Jeep,Renegade,United States,2014,present,Mini SUV
Jeep,Wrangler,United States,1986,present,Mid-Size SUV
Jetour,Dashing,China,2022,present,Compact SUV
Kia,Avella,South Korea,1994,2000,Subcompact Car
Kia,Carens,South Korea,1999,present,Compact MPV
Kia,Carnival,South Korea,1999,present,Large MPV
Kia,Ceed,South Korea,2006,present,Compact Car
Kia,Cerato,South Korea,2003,present,Compact Car
Kia,Clarus,South Korea,1995,2001,Mid-Size Car
Kia,EV6,South Korea,2021,present,Compact SUV
Kia,Forte,South Korea,2008,present,Compact Car
Kia,K5,South Korea,2001,present,Mid-Size Car
Kia,K9,South Korea,2012,present,Full-Size Luxury Car
Kia,Magentis,South Korea,2001,2010,Mid-Size Car
Kia,Mohave,South Korea,2008,present,Mid-Size SUV
Kia,Niro,South Korea,2016,present,Compact SUV
Kia,Opirus,South Korea,2003,2012,Full-Size Car
Kia,Optima,South Korea,2001,2020,Mid-Size Car
Kia,Picanto,South Korea,2003,present,Supermini
Kia,Pregio,South Korea,1995,2006,Van
Kia,Pride,South Korea,1987,2000,Supermini
Kia,Rio,South Korea,2000,present,Subcompact Car
Kia,Seltos,South Korea,2019,present,Mini SUV
Kia,Sephia,South Korea,1992,2003,Compact Car
Kia,Sorento,South Korea,2003,present,Mid-Size SUV
Kia,Soul,South Korea,2008,present,Compact MPV
Kia,Spectra,South Korea,2000,2009,Compact Car
Kia,Sportage,South Korea,1993,present,Compact SUV
Kia,Stinger,South Korea,2017,present,Mid-Size Car
Kia,Stonic,South Korea,2017,present,Mini SUV
Kia,Venga,South Korea,2009,2019,Mini MPV
Lada,2101,Russia,1970,1988,Compact Car
Lada,2106,Russia,1976,2006,Compact Car
Lada,2107,Russia,1980,2012,Compact Car
Lada,2109,Russia,1984,2013,Compact Car
Lada,2110,Russia,1995,2007,Compact Car
Lamborghini,Aventador,Italy,2012,present,Sports Car
Lamborghini,Gallardo,Italy,2004,2014,Sports Car
Lamborghini,Huracan,Italy,2014,present,Sports Car
Lamborghini,Murcielago,Italy,2001,2010,Sports Car
Lamborghini,Urus,Italy,2018,present,Mid-Size Luxury SUV
Lancia,Beta,Italy,1972,1984,Compact Executive Car
Lancia,Dedra,Italy,1989,1999,Compact Executive Car
Lancia,Delta,Italy,1979,1999,Compact Car
Lancia,Delta,Italy,2008,2014,Compact Car
Lancia,Fulvia,Italy,1963,1976,Mid-Size Car
Lancia,Kappa,Italy,1994,2000,Full-Size Car
Lancia,Lybra,Italy,1999,2005,Compact Executive Car
Lancia,Musa,Italy,2004,2012,Compact MPV
Lancia,Phedra,Italy,2002,2010,Large MPV
Lancia,Thesis,Italy,2001,2009,Full-Size Car
Lancia,Ypsilon,Italy,1995,present,Subcompact Car
Land Rover,Defender,United Kingdom,1983,2016,Mid-Size SUV
Land Rover,Defender,United Kingdom,2020,present,Mid-Size SUV
Land Rover,Discovery,United Kingdom,1989,present,Mid-Size Luxury SUV
Land Rover,Discovery Sport,United Kingdom,2014,present,Compact Luxury SUV
Land Rover,Freelander,United Kingdom,1997,2015,Compact SUV
Land Rover,Range Rover,United Kingdom,1970,1996,Mid-Size SUV
Land Rover,Range Rover,United Kingdom,1994,present,Mid-Size Luxury SUV
Land Rover,Range Rover Evoque,United Kingdom,2011,present,Mini Luxury SUV
Land Rover,Range Rover Sport,United Kingdom,2005,present,Mid-Size Luxury SUV
Land Rover,Range Rover Velar,United Kingdom,2017,present,Compact Luxury SUV
Land Rover,Series III,United Kingdom,1971,1985,Compact SUV
LDV,Convoy,United Kingdom,1984,2006,Van
LDV,Maxus,United Kingdom,2004,2009,Van
Lexus,CT,Japan,2011,present,Subcompact Executive Car
Lexus,ES,Japan,1989,1991,Compact Executive Car
Lexus,ES,Japan,1991,present,Mid-Size Luxury Car
Lexus,GS,Japan,1994,2020,Mid-Size Luxury Car
Lexus,GX,Japan,2003,present,Mid-Size Luxury SUV
Lexus,IS,Japan,1999,present,Compact Executive Car
Lexus,LC,Japan,2018,present,Sports Car
Lexus,LS,Japan,1990,present,Full-Size Luxury Car
Lexus,LX,Japan,1996,present,Full-Size Luxury SUV
Lexus,NX,Japan,2015,present,Compact Luxury SUV
Lexus,RC,Japan,2015,present,Compact Executive Car
Lexus,RX,Japan,1998,2003,Compact Luxury SUV
Lexus,RX,Japan,2003,present,Mid-Size Luxury SUV
Lexus,SC,Japan,1992,2010,Sports Car
Lexus,UX,Japan,2019,present,Mini Luxury SUV
Lifan,Smily,China,2009,2018,Subcompact Car
Lifan,Solano,China,2008,2018,Compact Car
Lifan,X50,China,2014,2020,Mini SUV
Lifan,X60,China,2011,2018,Compact SUV
Lincoln,Aviator,United States,2003,2005,Mid-Size Luxury SUV
Lincoln,Aviator,United States,2020,present,Mid-Size Luxury SUV
Lincoln,Continental,United States,1940,1942,Full-Size Luxury Car
Lincoln,Continental,United States,1946,1948,Full-Size Luxury Car
Lincoln,Continental,United States,1958,1980,Full-Size Luxury Car
Lincoln,Continental,United States,1982,2002,Mid-Size Luxury Car
Lincoln,Continental,United States,2017,2020,Full-Size Luxury Car
Lincoln,MKC,United States,2015,2019,Compact Luxury SUV
Lincoln,MKX,United States,2007,2018,Mid-Size Luxury SUV
Lincoln,Navigator,United States,1998,present,Full-Size Luxury SUV
Lincoln,Town Car,United States,1981,2011,Full-Size Luxury Car
Lotus,Elan,United Kingdom,1962,1975,Sports Car
Lotus,Elan,United Kingdom,1989,1995,Sports Car
Lotus,Elise,United Kingdom,1996,2021,Sports Car
Lotus,Esprit,United Kingdom,1976,2004,Sports Car
Lotus,Evora,United Kingdom,2010,2021,Sports Car
Lotus,Exige,United Kingdom,2000,2021,Sports Car
Lynk & Co,01,China,2017,present,Compact SUV
Maruti,800,India,1983,2014,Supermini
Maserati,Ghibli,Italy,1967,1973,Sports Car
Maserati,Ghibli,Italy,1992,1998,Sports Car
Maserati,Ghibli,Italy,2013,present,Mid-Size Luxury Car
Maserati,GranCabrio,Italy,2010,2019,Sports Car
Maserati,GranTurismo,Italy,2008,2019,Sports Car
Maserati,Levante,Italy,2017,present,Mid-Size Luxury SUV
Maserati,Quattroporte,Italy,1963,present,Full-Size Luxury Car
Mazda,121,Japan,1975,1981,Sports Car
Mazda,121,Japan,1986,2002,Subcompact Car
Mazda,2,Japan,2002,present,Subcompact Car
Mazda,3,Japan,2003,present,Compact Car
Mazda,323,Japan,1977,2003,Compact Car
Mazda,5,Japan,2004,2018,Compact MPV
Mazda,6,Japan,2002,present,Mid-Size Car
Mazda,626,Japan,1978,1987,Compact Car
Mazda,626,Japan,1987,2002,Mid-Size Car
Mazda,929,Japan,1973,1997,Full-Size Car
Mazda,B-series,Japan,1961,2006,Mid-Size Pickup Truck
Mazda,Bongo,Japan,1966,present,Van
Mazda,BT-50,Japan,2006,present,Mid-Size Pickup Truck
Mazda,Capella,Japan,1970,1987,Compact Car
Mazda,Capella,Japan,1987,2002,Mid-Size Car
Mazda,CX-3,Japan,2016,present,Mini SUV
Mazda,CX-30,Japan,2020,present,Mini SUV
Mazda,CX-5,Japan,2013,present,Compact SUV
Mazda,CX-7,Japan,2006,2012,Mid-Size SUV
Mazda,CX-9,Japan,2007,present,Mid-Size SUV
Mazda,Demio,Japan,1996,2019,Subcompact Car
Mazda,Familia,Japan,1963,2003,Compact Car
Mazda,Millenia,Japan,1993,2002,Full-Size Car
Mazda,MPV,Japan,1988,2016,Large MPV
Mazda,MX-3,Japan,1992,1998,Sports Car
Mazda,MX-5,Japan,1989,present,Sports Car
Mazda,Premacy,Japan,1999,2018,Compact MPV
Mazda,RX-7,Japan,1978,2002,Sports Car
Mazda,RX-8,Japan,2003,2012,Sports Car
Mazda,Tribute,Japan,2000,2011,Compact SUV
Mazda,Xedos 6,Japan,1992,1999,Mid-Size Luxury Car
McLaren,570S,United Kingdom,2015,2021,Sports Car
McLaren,720S,United Kingdom,2017,present,Sports Car
Mercedes-Benz,A-Klasse,Germany,1997,2012,Subcompact Car
Mercedes-Benz,A-Klasse,Germany,2012,present,Subcompact Executive Car
Mercedes-Benz,AMG GT,Germany,2015,present,Sports Car
Mercedes-Benz,B-Klasse,Germany,2004,present,Subcompact Executive MPV
Mercedes-Benz,C-Klasse,Germany,1993,present,Compact Executive Car
Mercedes-Benz,Citan,Germany,2012,present,Large MPV
Mercedes-Benz,CL-Klasse,Germany,1992,2014,Sports Car
Mercedes-Benz,CLA-Klasse,Germany,2013,present,Subcompact Executive Car
Mercedes-Benz,CLK-Klasse,Germany,1997,2010,Sports Car
Mercedes-Benz,CLS-Klasse,Germany,2004,present,Mid-Size Luxury Car
Mercedes-Benz,E-Klasse,Germany,1953,present,Mid-Size Luxury Car
Mercedes-Benz,EQC,Germany,2019,present,Compact Luxury SUV
Mercedes-Benz,G-Klasse,Germany,1979,present,Mid-Size Luxury SUV
Mercedes-Benz,GL-Klasse,Germany,2006,2015,Full-Size Luxury SUV
Mercedes-Benz,GLA-Klasse,Germany,2014,present,Mini Luxury SUV
Mercedes-Benz,GLB-Klasse,Germany,2020,present,Mid-Size Luxury SUV
Mercedes-Benz,GLC-Klasse,Germany,2016,present,Compact Luxury SUV
Mercedes-Benz,GLE-Klasse,Germany,2015,present,Mid-Size Luxury SUV
Mercedes-Benz,GLK-Klasse,Germany,2010,2015,Compact Luxury SUV
Mercedes-Benz,GLS-Klasse,Germany,2015,present,Full-Size Luxury SUV
Mercedes-Benz,M-Klasse,Germany,1997,2014,Mid-Size Luxury SUV
Mercedes-Benz,MB-series,Germany,1980,1996,Van
Mercedes-Benz,R-Klasse,Germany,2006,2017,Full-Size Luxury MPV
Mercedes-Benz,S-Klasse,Germany,1954,present,Full-Size Luxury Car
Mercedes-Benz,SL-Klasse,Germany,1954,2020,Sports Car
Mercedes-Benz,SL-Klasse,Germany,2022,present,Sports Car
Mercedes-Benz,SLC-Klasse,Germany,1972,1981,Sports Car
Mercedes-Benz,SLC-Klasse,Germany,2016,2020,Sports Car
Mercedes-Benz,SLK-Klasse,Germany,1996,2020,Sports Car
Mercedes-Benz,SLS AMG,Germany,2010,2015,Sports Car
Mercedes-Benz,Sprinter,Germany,1995,present,Van
Mercedes-Benz,T1,Germany,1977,1995,Van
Mercedes-Benz,T2,Germany,1967,1996,Van
Mercedes-Benz,V-Klasse,Germany,1996,present,Large MPV
Mercedes-Benz,Vario,Germany,1996,2013,Van
Mercedes-Benz,Viano,Germany,1996,present,Large MPV
Mercedes-Benz,Vito,Germany,1996,present,Van
Mercedes-Benz,X-Klasse,Germany,2017,2020,Mid-Size Luxury Pickup Truck
Mercury,Cougar,United States,1967,1973,Sports Car
Mercury,Cougar,United States,1974,1976,Full-Size Car
Mercury,Cougar,United States,1977,1982,Mid-Size Car
Mercury,Cougar,United States,1983,1997,Full-Size Car
Mercury,Cougar,United States,1999,2002,Sports Car
Mercury,Grand Marquis,United States,1975,2011,Full-Size Car
Mercury,Sable,United States,1986,2005,Mid-Size Car
Mercury,Sable,United States,2008,2009,Full-Size Car
MG,4,China,2022,present,Compact Car
MG,A,China,1955,1962,Sports Car
MG,B,China,1962,1980,Sports Car
MG,F,China,1995,2002,Sports Car
MG,HS,China,2018,present,Compact SUV
MG,Midget,China,1961,1979,Sports Car
MG,TF,China,2002,2011,Sports Car
MG,ZS SUV,China,2017,present,Mini SUV
MINI,Classic,United Kingdom,1959,2000,Supermini
MINI,Clubman,United Kingdom,2007,present,Subcompact Executive Car
MINI,Countryman,United Kingdom,2010,present,Mini SUV
MINI,Coupe,United Kingdom,2012,2015,Sports Car
MINI,Hatch,United Kingdom,2001,present,Subcompact Car
MINI,Paceman,United Kingdom,2013,2016,Mini SUV
Mitsubishi,3000GT,Japan,1990,2000,Sports Car
Mitsubishi,Airtrek,Japan,2021,present,Compact SUV
Mitsubishi,ASX,Japan,2010,present,Mini SUV
Mitsubishi,Carisma,Japan,1995,2004,Mid-Size Car
Mitsubishi,Colt,Japan,1962,1971,Compact Car
Mitsubishi,Colt,Japan,1978,1995,Subcompact Car
Mitsubishi,Colt,Japan,1995,2002,Compact Car
Mitsubishi,Delica,Japan,1968,present,Large MPV
Mitsubishi,Diamante,Japan,1990,2005,Full-Size Car
Mitsubishi,Eclipse,Japan,1990,2012,Sports Car
Mitsubishi,Eclipse Cross,Japan,2018,present,Compact SUV
Mitsubishi,eK,Japan,2001,present,Supermini
Mitsubishi,FTO,Japan,1994,2000,Sports Car
Mitsubishi,Galant,Japan,1969,2014,Mid-Size Car
Mitsubishi,Grandis,Japan,2003,2011,Compact MPV
Mitsubishi,i,Japan,2006,2013,Supermini
Mitsubishi,L200,Japan,1978,present,Mid-Size Pickup Truck
Mitsubishi,L300,Japan,1979,1999,Van
Mitsubishi,Lancer,Japan,1973,1995,Subcompact Car
Mitsubishi,Lancer,Japan,1996,present,Compact Car
Mitsubishi,Lancer Evolution,Japan,1992,2016,Sports Car
Mitsubishi,Mirage,Japan,1978,1995,Subcompact Car
Mitsubishi,Mirage,Japan,1995,2003,Compact Car
Mitsubishi,Mirage,Japan,2012,present,Subcompact Car
Mitsubishi,Mirage Dingo,Japan,1998,2003,Mini MPV
Mitsubishi,Outlander,Japan,2001,present,Compact SUV
Mitsubishi,Pajero,Japan,1981,2021,Full-Size SUV
Mitsubishi,Pajero Sport,Japan,1996,present,Mid-Size SUV
Mitsubishi,RVR,Japan,1991,2002,Compact MPV
Mitsubishi,RVR,Japan,2010,present,Mini SUV
Mitsubishi,Space Star,Japan,1999,2005,Mini MPV
Mitsubishi,Space Star,Japan,2012,present,Subcompact Car
Mitsubishi,Space Wagon,Japan,1983,2003,Compact MPV
Mitsubishi,Xpander,Japan,2017,present,Compact MPV
Morris,Minor,United Kingdom,1948,1971,Supermini
Moskvich,2138,Russia,1976,1982,Compact Car
Moskvich,2141,Russia,1986,2002,Mid-Size Car
Nissan,300ZX,Japan,1983,2000,Sports Car
Nissan,350Z,Japan,2002,2008,Sports Car
Nissan,370Z,Japan,2009,2021,Sports Car
Nissan,AD,Japan,1982,present,Subcompact Car
Nissan,Almera,Japan,1995,2008,Compact Car
Nissan,Almera,Japan,2011,present,Subcompact Car
Nissan,Almera Tino,Japan,1998,2006,Compact MPV
Nissan,Altima,Japan,1993,1997,Compact Car
Nissan,Altima,Japan,1998,present,Mid-Size Car
Nissan,Armada,Japan,2004,present,Full-Size SUV
Nissan,Avenir,Japan,1990,2005,Compact Car
Nissan,Bluebird,Japan,1955,2007,Compact Car
Nissan,Caravan,Japan,1973,present,Large MPV
Nissan,Cedric,Japan,1960,2015,Full-Size Car
Nissan,Cefiro,Japan,1988,2003,Mid-Size Car
Nissan,Cube,Japan,1998,2019,Mini MPV
Nissan,Elgrand,Japan,1997,present,Large MPV
Nissan,Fairlady Z,Japan,1969,1978,Sports Car
Nissan,Figaro,Japan,1991,1991,Sports Car
Nissan,Frontier,Japan,1997,2005,Compact Pickup Truck
Nissan,Frontier,Japan,2005,present,Mid-Size Pickup Truck
Nissan,Fuga,Japan,2004,present,Mid-Size Luxury Car
Nissan,Gloria,Japan,1959,2004,Mid-Size Luxury Car
Nissan,GT-R,Japan,2009,present,Sports Car
Nissan,Juke,Japan,2010,present,Mini SUV
Nissan,Largo,Japan,1992,1998,Large MPV
Nissan,Laurel,Japan,1968,2002,Mid-Size Car
Nissan,Leaf,Japan,2011,present,Compact Car
Nissan,Liberty,Japan,1998,2004,Compact MPV
Nissan,Maxima,Japan,1981,1993,Mid-Size Car
Nissan,Maxima,Japan,1994,present,Full-Size Car
Nissan,Micra,Japan,1982,present,Subcompact Car
Nissan,Murano,Japan,2003,2007,Mid-Size SUV
Nissan,Murano,Japan,2009,present,Mid-Size SUV
Nissan,Navara,Japan,1985,2003,Compact Pickup Truck
Nissan,Navara,Japan,2004,present,Mid-Size Pickup Truck
Nissan,Note,Japan,2004,present,Mini MPV
Nissan,NV200,Japan,2009,present,Large MPV
Nissan,Pathfinder,Japan,1985,1995,Compact SUV
Nissan,Pathfinder,Japan,1995,present,Mid-Size SUV
Nissan,Patrol,Japan,1951,present,Full-Size SUV
Nissan,Prairie,Japan,1982,2004,Compact MPV
Nissan,Presage,Japan,1998,2009,Large MPV
Nissan,Primera,Japan,1990,2008,Mid-Size Car
Nissan,Pulsar,Japan,1978,2005,Subcompact Car
Nissan,Pulsar,Japan,2013,2018,Compact Car
Nissan,Qashqai,Japan,2006,present,Compact SUV
Nissan,R'nessa,Japan,1997,2001,Mid-Size SUV
Nissan,Rogue,Japan,2008,present,Compact SUV
Nissan,Sentra,Japan,1982,1999,Subcompact Car
Nissan,Sentra,Japan,1999,present,Compact Car
Nissan,Serena,Japan,1991,present,Large MPV
Nissan,Silvia,Japan,1965,1968,Sports Car
Nissan,Silvia,Japan,1975,2002,Sports Car
Nissan,Skyline,Japan,1957,1981,Compact Car
Nissan,Skyline,Japan,1981,2002,Mid-Size Car
Nissan,Skyline,Japan,2001,present,Compact Executive Car
Nissan,Sunny,Japan,1966,1998,Subcompact Car
Nissan,Sunny,Japan,1998,2011,Compact Car
Nissan,Sunny,Japan,2011,present,Subcompact Car
Nissan,Sylphy,Japan,2000,present,Compact Car
Nissan,Teana,Japan,2003,2020,Mid-Size Car
Nissan,Terrano II,Japan,1993,2005,Compact SUV
Nissan,Tiida,Japan,2004,present,Compact Car
Nissan,Vanette,Japan,1978,2011,Van
Nissan,X-Trail,Japan,2000,present,Compact SUV
Nissan,Xterra,Japan,1999,2015,Compact SUV
Oldsmobile,88,United States,1949,1999,Full-Size Car
Oldsmobile,Cutlass,United States,1961,1963,Compact Car
Oldsmobile,Cutlass,United States,1974,1999,Mid-Size Car
Opel,Adam,Germany,2013,2019,Supermini
Opel,Agila,Germany,2000,2014,Supermini
Opel,Antara,Germany,2005,2015,Compact SUV
Opel,Ascona,Germany,1970,1988,Mid-Size Car
Opel,Astra,Germany,1991,present,Compact Car
Opel,Calibra,Germany,1989,1997,Sports Car
Opel,Combo,Germany,1986,present,Large MPV
Opel,Corsa,Germany,1982,present,Subcompact Car
Opel,Crossland,Germany,2017,present,Mini SUV
Opel,Frontera,Germany,1991,2003,Mid-Size SUV
Opel,Grandland,Germany,2017,present,Compact SUV
Opel,GT,Germany,1968,1973,Sports Car
Opel,GT,Germany,2007,2009,Sports Car
Opel,Insignia,Germany,2008,present,Mid-Size Car
Opel,Kadett,Germany,1936,1940,Compact Car
Opel,Kadett,Germany,1962,1993,Compact Car
Opel,Karl,Germany,2015,2019,Supermini
Opel,Manta,Germany,1970,1988,Sports Car
Opel,Meriva,Germany,2003,2017,Sports Car
Opel,Mokka,Germany,2012,present,Mini SUV
Opel,Monterey,Germany,1992,1998,Full-Size SUV
Opel,Omega,Germany,1986,2004,Full-Size Car
Opel,Rekord,Germany,1953,1986,Mid-Size Car
Opel,Senator,Germany,1978,1993,Full-Size Car
Opel,Signum,Germany,2003,2008,Mid-Size Car
Opel,Sintra,Germany,1996,1999,Large MPV
Opel,Tigra,Germany,1994,2000,Sports Car
Opel,Tigra,Germany,2004,2009,Sports Car
Opel,Vectra,Germany,1988,2010,Mid-Size Car
Opel,Vivaro,Germany,2001,present,Large MPV
Opel,Zafira,Germany,1999,2019,Compact MPV
Peugeot,1007,France,2004,2009,Supermini
Peugeot,106,France,1991,2003,Subcompact Car
Peugeot,107,France,2005,2014,Supermini
Peugeot,108,France,2014,2021,Supermini
Peugeot,2008,France,2013,present,Mini SUV
Peugeot,205,France,1983,1999,Subcompact Car
Peugeot,206,France,1998,2012,Subcompact Car
Peugeot,207,France,2006,2014,Subcompact Car
Peugeot,208,France,2012,present,Supermini
Peugeot,3008,France,2007,present,Compact SUV
Peugeot,301,France,2012,present,Subcompact Car
Peugeot,305,France,1977,1989,Mid-Size Car
Peugeot,306,France,1993,2002,Compact Car
Peugeot,307,France,2001,2014,Compact Car
Peugeot,308,France,2007,present,Compact Car
Peugeot,309,France,1985,1994,Compact Car
Peugeot,4007,France,2007,2012,Compact SUV
Peugeot,4008,France,2012,2017,Mini SUV
Peugeot,404,France,1960,1991,Mid-Size Car
Peugeot,405,France,1987,present,Mid-Size Car
Peugeot,406,France,1995,2008,Mid-Size Car
Peugeot,407,France,2004,2012,Mid-Size Car
Peugeot,408,France,2010,present,Compact Car
Peugeot,408,France,2022,present,Compact SUV
Peugeot,5008,France,2009,2016,Compact MPV
Peugeot,5008,France,2017,present,Mid-Size SUV
Peugeot,504,France,1968,2006,Mid-Size Car
Peugeot,505,France,1978,1997,Mid-Size Car
Peugeot,508,France,2010,present,Mid-Size Car
Peugeot,605,France,1989,1999,Full-Size Car
Peugeot,607,France,1999,2010,Full-Size Car
Peugeot,806,France,1994,2002,Large MPV
Peugeot,807,France,2002,2014,Large MPV
Peugeot,Bipper,France,2008,2017,Mini MPV
Peugeot,Boxer,France,1994,present,Van
Peugeot,Expert,France,1995,present,Large MPV
Peugeot,J5,France,1981,1993,Van
Peugeot,Partner,France,1996,present,Van
Peugeot,RCZ,France,2009,2015,Sports Car
Plymouth,Voyager,United States,1974,1983,Van
Plymouth,Voyager,United States,1984,2000,Large MPV
Polestar,2,Sweden,2020,present,Compact Executive Car
Polski Fiat,125p,Poland,1967,1991,Mid-Size Car
Polski Fiat,126p,Poland,1973,1992,Supermini
Pontiac,Bonneville,United States,1958,1981,Full-Size Car
Pontiac,Bonneville,United States,1982,1986,Mid-Size Car
Pontiac,Bonneville,United States,1987,2005,Full-Size Car
Pontiac,Firebird,United States,1967,2002,Sports Car
Pontiac,Grand Am,United States,1973,1975,Mid-Size Car
Pontiac,Grand Am,United States,1978,1980,Mid-Size Car
Pontiac,Grand Am,United States,1985,2005,Compact Car
Pontiac,Grand Prix,United States,1962,1987,Full-Size Car
Pontiac,Grand Prix,United States,1988,2008,Mid-Size Car
Pontiac,GTO,United States,1963,1973,Mid-Size Car
